Epoch	Auc	Accuracy	loss
1	0.5249906789417833	0.5895994378074491	0.692469040552775
1	0.4733505070663463	0.5590496156533893	0.692465603351593
1	0.46331265452354126	0.5477031802120141	0.6926215092341105
1	0.5064243493106558	0.5507347795661302	0.692713995774587
1	0.49756788731944007	0.5774843641417651	0.6924194693565369
